"","NGenes","PropDown","PropUp","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed"
"REACTOME_RND1_GTPASE_CYCLE",42,0.166666666666667,0.333333333333333,"Up",0.0445,0.257058620689655,0.005,0.0352097222222222
"REACTOME_DEATH_RECEPTOR_SIGNALING",140,0.0928571428571429,0.292857142857143,"Up",0.0446,0.257058620689655,0.0194,0.0568052631578947
"REACTOME_PI_3K_CASCADE_FGFR4",20,0.1,0.2,"Up",0.0453,0.258701136363636,0.0797,0.113915384615385
"REACTOME_CREATINE_METABOLISM",10,0.2,0.3,"Up",0.0454,0.258701136363636,2e-04,0.01255
"REACTOME_UREA_CYCLE",10,0.4,0.1,"Down",0.0463,0.260535195530726,0.0243,0.06275
"REACTOME_SIGNALING_BY_SCF_KIT",36,0,0.277777777777778,"Up",0.0465,0.260535195530726,0.0776,0.112335158501441
"REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY",33,0.0909090909090909,0.272727272727273,"Up",0.0465,0.260535195530726,0.0349,0.0742874734607219
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",36,0.0555555555555556,0.25,"Up",0.0485,0.270243333333333,0.1603,0.191309155766944
"REACTOME_MISMATCH_REPAIR",14,0.428571428571429,0.0714285714285714,"Down",0.0492,0.272633149171271,0.0158,0.0532220735785953
"REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH",9,0.222222222222222,0.555555555555556,"Up",0.0499,0.274996703296703,0.0016,0.0213178082191781
"REACTOME_PLATELET_SENSITIZATION_BY_LDL",17,0.0588235294117647,0.411764705882353,"Up",0.0503,0.275688524590164,0.0767,0.111693178519594
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",23,0.130434782608696,0.347826086956522,"Up",0.0513,0.279646739130435,0.014,0.0513032967032967
"REACTOME_PI5P_REGULATES_TP53_ACETYLATION",9,0,0.444444444444444,"Up",0.052,0.281934054054054,0.1327,0.164827475247525
"REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION",15,0.0666666666666667,0.4,"Up",0.0528,0.283213903743316,0.0044,0.0333389312977099
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",25,0.12,0.32,"Up",0.0528,0.283213903743316,0.06,0.0975523500810373
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",21,0.0476190476190476,0.19047619047619,"Up",0.0532,0.283843617021277,0.179,0.208187485515643
"REACTOME_TRIGLYCERIDE_METABOLISM",24,0.208333333333333,0.458333333333333,"Up",0.0538,0.285529100529101,3e-04,0.0132105263157895
"REACTOME_RHOA_GTPASE_CYCLE",141,0.120567375886525,0.283687943262411,"Up",0.0547,0.288454922279793,0.0162,0.0533375
"REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING",6,0,0.333333333333333,"Up",0.0551,0.288454922279793,0.1951,0.223550456621005
"REACTOME_PI_3K_CASCADE_FGFR3",18,0.111111111111111,0.222222222222222,"Up",0.0554,0.288454922279793,0.13,0.16308725
"REACTOME_SIGNALING_BY_PDGF",53,0.113207547169811,0.264150943396226,"Up",0.0555,0.288454922279793,0.0063,0.0373511904761905
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",58,0.103448275862069,0.206896551724138,"Up",0.0563,0.290698979591837,0.0241,0.06275
"REACTOME_FRS_MEDIATED_FGFR3_SIGNALING",19,0.105263157894737,0.210526315789474,"Up",0.0567,0.290698979591837,0.0687,0.103646015037594
"REACTOME_INTERLEUKIN_23_SIGNALING",6,0.166666666666667,0.333333333333333,"Up",0.0568,0.290698979591837,0.0559,0.0929907131011609
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",97,0.278350515463918,0.123711340206186,"Down",0.0576,0.291361809045226,3e-04,0.0132105263157895
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS",9,0.555555555555556,0.111111111111111,"Down",0.0577,0.291361809045226,0.0034,0.0287470085470085
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",15,0.133333333333333,0.4,"Up",0.0578,0.291361809045226,0.0419,0.0800331428571428
"REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE",6,0,0.5,"Up",0.0584,0.292752884615385,0.0318,0.0709955456570156
"REACTOME_CD28_CO_STIMULATION",33,0.0303030303030303,0.333333333333333,"Up",0.06,0.292752884615385,0.0984,0.132363806970509
"REACTOME_INTERLEUKIN_6_SIGNALING",9,0,0.444444444444444,"Up",0.0602,0.292752884615385,0.1026,0.136323544973545
"REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS",27,0.0740740740740741,0.407407407407407,"Up",0.0602,0.292752884615385,0.0246,0.0632005128205128
"REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY",6,0,0.333333333333333,"Up",0.0604,0.292752884615385,0.1898,0.217973684210526
"REACTOME_RHOC_GTPASE_CYCLE",71,0.112676056338028,0.380281690140845,"Up",0.0606,0.292752884615385,0.0186,0.0565315315315315
"REACTOME_RHOF_GTPASE_CYCLE",40,0.1,0.425,"Up",0.0607,0.292752884615385,0.015,0.0521173611111111
"REACTOME_CTLA4_INHIBITORY_SIGNALING",21,0.0476190476190476,0.333333333333333,"Up",0.0607,0.292752884615385,0.073,0.107867157584683
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",28,0.321428571428571,0.214285714285714,"Down",0.0607,0.292752884615385,0.0182,0.0564167182662539
"REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION",8,0,0.25,"Up",0.0612,0.293754066985646,0.1895,0.217878350515464
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",32,0.25,0.03125,"Down",0.0619,0.293893896713615,0.044,0.0815981549815498
"REACTOME_NETRIN_1_SIGNALING",21,0.0952380952380952,0.285714285714286,"Up",0.0622,0.293893896713615,0.0094,0.0436623255813954
"REACTOME_PLATELET_HOMEOSTASIS",76,0.105263157894737,0.236842105263158,"Up",0.0623,0.293893896713615,0.0549,0.0919355592654424
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3",17,0.117647058823529,0.117647058823529,"Up",0.0624,0.293893896713615,0.1876,0.215940596330275
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",10,0.1,0.2,"Up",0.0631,0.295804672897196,0.1297,0.162914392991239
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",75,0.306666666666667,0.04,"Down",0.0646,0.301433488372093,0.0087,0.0427812807881773
"REACTOME_SIGNALING_BY_NOTCH",39,0.0769230769230769,0.282051282051282,"Up",0.0664,0.30840462962963,0.0437,0.0815981549815498
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",12,0.0833333333333333,0.416666666666667,"Up",0.0671,0.310180733944954,0.0016,0.0213178082191781
"REACTOME_BICARBONATE_TRANSPORTERS",10,0.2,0,"Down",0.0674,0.310180733944954,0.3724,0.395597248677249
"REACTOME_CAM_PDE_1_ACTIVATION",6,0,0.333333333333333,"Up",0.0678,0.310598173515982,0.2661,0.293532087912088
"REACTOME_HEME_BIOSYNTHESIS",13,0.461538461538462,0.0769230769230769,"Down",0.0684,0.311375675675676,0.0173,0.0556881028938907
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",22,0.136363636363636,0.454545454545455,"Up",0.0687,0.311375675675676,0.0034,0.0287470085470085
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",25,0.44,0.12,"Down",0.0689,0.311375675675676,0.0029,0.0274240740740741
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",33,0.0909090909090909,0.181818181818182,"Up",0.0705,0.316533054393305,0.2764,0.304227412280702
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING",12,0,0.416666666666667,"Up",0.0709,0.316533054393305,0.0468,0.0844190647482014
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",9,0.333333333333333,0.111111111111111,"Down",0.0717,0.316533054393305,0.0028,0.0274240740740741
"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES",8,0.375,0.125,"Down",0.0718,0.316533054393305,0.001,0.019076
"REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT",5,0.2,0,"Down",0.0718,0.316533054393305,0.149,0.179742548076923
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",32,0.125,0.3125,"Up",0.072,0.316533054393305,0.0394,0.0782324752475247
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",114,0.0614035087719298,0.307017543859649,"Up",0.0723,0.316533054393305,0.0632,0.100320569620253
"REACTOME_LINOLEIC_ACID_LA_METABOLISM",8,0.375,0,"Down",0.0729,0.316533054393305,0.0775,0.112335158501441
"REACTOME_CD28_DEPENDENT_VAV1_PATHWAY",12,0.0833333333333333,0.333333333333333,"Up",0.0732,0.316533054393305,0.1054,0.13893937007874
"REACTOME_REGULATION_OF_CDH11_EXPRESSION_AND_FUNCTION",12,0.166666666666667,0.25,"Up",0.074,0.316533054393305,0.0424,0.0803769376181474
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",13,0.153846153846154,0.230769230769231,"Up",0.0742,0.316533054393305,0.0055,0.0361831168831169
"REACTOME_CREB_PHOSPHORYLATION",7,0,0.428571428571429,"Up",0.0747,0.316533054393305,0.1297,0.162914392991239
"REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA",5,0.4,0,"Down",0.0749,0.316533054393305,0.0051,0.0352097222222222
"REACTOME_ISG15_ANTIVIRAL_MECHANISM",27,0.111111111111111,0.518518518518518,"Up",0.075,0.316533054393305,0.0023,0.0259655172413793
"REACTOME_KERATAN_SULFATE_DEGRADATION",15,0.266666666666667,0.133333333333333,"Down",0.075,0.316533054393305,0.0445,0.0817358974358974
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",29,0.103448275862069,0.241379310344828,"Up",0.0751,0.316533054393305,0.1065,0.139889790575916
"REACTOME_FRS_MEDIATED_FGFR2_SIGNALING",23,0.0434782608695652,0.217391304347826,"Up",0.0754,0.316533054393305,0.1014,0.135446542553191
"REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY",8,0.375,0.125,"Down",0.0774,0.32254008097166,6e-04,0.0167333333333333
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",35,0.0285714285714286,0.228571428571429,"Up",0.0781,0.32254008097166,0.1641,0.194688179669031
"REACTOME_CELL_JUNCTION_ORGANIZATION",72,0.0833333333333333,0.194444444444444,"Up",0.0783,0.32254008097166,0.0188,0.0565315315315315
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",131,0.312977099236641,0.16030534351145,"Down",0.0784,0.32254008097166,7e-04,0.0167333333333333
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4",14,0,0.357142857142857,"Up",0.0785,0.32254008097166,0.1188,0.150917721518987
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",39,0.0769230769230769,0.256410256410256,"Up",0.0792,0.32254008097166,0.0218,0.0591788617886179
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",85,0.305882352941176,0.0470588235294118,"Down",0.0793,0.32254008097166,0.0071,0.0397651685393258
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",181,0.30939226519337,0.0828729281767956,"Down",0.0794,0.32254008097166,0.0014,0.0205363636363636
"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",26,0.269230769230769,0.0384615384615385,"Down",0.0798,0.322858870967742,0.0381,0.0776467479674797
"REACTOME_SNRNP_ASSEMBLY",48,0.3125,0.0416666666666667,"Down",0.0803,0.323578313253012,0.0342,0.0738488222698073
"REACTOME_ENOS_ACTIVATION",12,0.0833333333333333,0.416666666666667,"Up",0.0807,0.3238904,0.0049,0.0352097222222222
"REACTOME_TELOMERE_MAINTENANCE",49,0.26530612244898,0.102040816326531,"Down",0.0815,0.325509448818898,0.0064,0.0377242603550296
"REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA",34,0.352941176470588,0.0588235294117647,"Down",0.0819,0.325509448818898,0.0468,0.0844190647482014
"REACTOME_SIGNALING_BY_FGFR3",39,0.102564102564103,0.282051282051282,"Up",0.0824,0.325509448818898,0.0396,0.0783199211045365
"REACTOME_PI_3K_CASCADE_FGFR2",22,0.0454545454545455,0.227272727272727,"Up",0.0824,0.325509448818898,0.18,0.208866820809249
"REACTOME_INTERLEUKIN_21_SIGNALING",6,0,0.333333333333333,"Up",0.0833,0.327776470588235,0.0121,0.0483928
"REACTOME_INTERLEUKIN_27_SIGNALING",9,0.111111111111111,0.333333333333333,"Up",0.0843,0.329582307692308,0.0025,0.0267369565217391
"REACTOME_P2Y_RECEPTORS",11,0,0.181818181818182,"Up",0.0848,0.329582307692308,0.0374,0.0774780991735537
"REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS",8,0,0.25,"Up",0.0851,0.329582307692308,0.206,0.232591451068616
"REACTOME_SIGNALING_BY_ERBB2",44,0.136363636363636,0.295454545454545,"Up",0.0854,0.329582307692308,0.0029,0.0274240740740741
"REACTOME_SHC_MEDIATED_CASCADE_FGFR2",21,0.0476190476190476,0.142857142857143,"Up",0.0854,0.329582307692308,0.2926,0.319261086956522
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",25,0.16,0.32,"Up",0.0858,0.329858237547893,0.0344,0.0738488222698073
"REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION",12,0.333333333333333,0.0833333333333333,"Down",0.0877,0.334096212121212,0.017,0.0548961290322581
"REACTOME_RHOD_GTPASE_CYCLE",50,0.12,0.44,"Up",0.0879,0.334096212121212,0.0049,0.0352097222222222
"REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",13,0.384615384615385,0.0769230769230769,"Down",0.0879,0.334096212121212,0.0684,0.103646015037594
"REACTOME_OPIOID_SIGNALLING",72,0.111111111111111,0.25,"Up",0.0888,0.336245283018868,0.036,0.075986947368421
"REACTOME_RND3_GTPASE_CYCLE",41,0.146341463414634,0.24390243902439,"Up",0.0893,0.336431272727273,0.02,0.057228
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",22,0.0454545454545455,0.227272727272727,"Up",0.0902,0.336431272727273,0.0713,0.10643293768546
"REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION",7,0,0.571428571428571,"Up",0.0904,0.336431272727273,0.048,0.0855094138543517
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES",32,0.0625,0.5,"Up",0.0911,0.336431272727273,0.0675,0.103384451219512
"REACTOME_TRYPTOPHAN_CATABOLISM",11,0.0909090909090909,0.363636363636364,"Up",0.0911,0.336431272727273,2e-04,0.01255
"REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX",8,0.25,0.125,"Down",0.0912,0.336431272727273,0.0724,0.107296011816839
"REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL",7,0.142857142857143,0,"Down",0.0916,0.336431272727273,0.4571,0.477998125
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",210,0.0952380952380952,0.157142857142857,"Up",0.0918,0.336431272727273,0.0482,0.085713829787234
"REACTOME_REGULATION_OF_TNFR1_SIGNALING",48,0.0833333333333333,0.291666666666667,"Up",0.092,0.336431272727273,0.0444,0.0817016513761468
"REACTOME_SYNTHESIS_OF_LIPOXINS_LX",5,0,0.2,"Up",0.0922,0.336431272727273,0.0025,0.0267369565217391
"REACTOME_SEMAPHORIN_INTERACTIONS",51,0.156862745098039,0.294117647058824,"Up",0.0931,0.338486231884058,0.0087,0.0427812807881773
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",24,0.166666666666667,0.25,"Up",0.0939,0.340014432989691,0.0159,0.0532220735785953
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",11,0.181818181818182,0.454545454545455,"Up",0.0948,0.340014432989691,9e-04,0.0185521739130435
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS",10,0.5,0,"Down",0.0954,0.340014432989691,0.0438,0.0815981549815498
"REACTOME_RHOU_GTPASE_CYCLE",39,0.0769230769230769,0.282051282051282,"Up",0.0954,0.340014432989691,0.06,0.0975523500810373
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",15,0,0.466666666666667,"Up",0.0959,0.340014432989691,0.0537,0.0908340640809443
"REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG",7,0.285714285714286,0.285714285714286,"Down",0.0961,0.340014432989691,0.0056,0.0361831168831169
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS",6,0.166666666666667,0.166666666666667,"Up",0.0968,0.340014432989691,2e-04,0.01255
"REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",8,0.125,0.25,"Up",0.097,0.340014432989691,0.1624,0.193356346381969
"REACTOME_RAC3_GTPASE_CYCLE",90,0.144444444444444,0.322222222222222,"Up",0.0975,0.340014432989691,0.0116,0.0475685483870968
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",258,0.124031007751938,0.263565891472868,"Up",0.098,0.340014432989691,0.0159,0.0532220735785953
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",45,0.311111111111111,0.0888888888888889,"Down",0.0982,0.340014432989691,0.0032,0.0287470085470085
"REACTOME_TNF_SIGNALING",57,0.087719298245614,0.263157894736842,"Up",0.0982,0.340014432989691,0.0327,0.0720452747252747
"REACTOME_DNA_REPLICATION_PRE_INITIATION",96,0.333333333333333,0.03125,"Down",0.0984,0.340014432989691,0.0224,0.0601592493297587
"REACTOME_G_PROTEIN_ACTIVATION",24,0.166666666666667,0.25,"Up",0.0985,0.340014432989691,0.014,0.0513032967032967
"REACTOME_PHASE_3_RAPID_REPOLARISATION",8,0.375,0,"Down",0.0986,0.340014432989691,0.0427,0.0807935849056604
"REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE",18,0.166666666666667,0.0555555555555556,"Down",0.1008,0.34508231292517,0.2837,0.310222875816993
"REACTOME_RAC2_GTPASE_CYCLE",84,0.130952380952381,0.321428571428571,"Up",0.101,0.34508231292517,0.0086,0.0427074626865672
"REACTOME_DNA_REPLICATION",123,0.308943089430894,0.0487804878048781,"Down",0.1011,0.34508231292517,0.013,0.0502
"REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE",30,0.1,0.233333333333333,"Up",0.1018,0.346294915254237,0.0149,0.0521173611111111
"REACTOME_CELL_CELL_COMMUNICATION",92,0.108695652173913,0.184782608695652,"Up",0.1032,0.349873648648649,0.017,0.0548961290322581
"REACTOME_RND2_GTPASE_CYCLE",43,0.186046511627907,0.27906976744186,"Up",0.1041,0.350100323624596,7e-04,0.0167333333333333
"REACTOME_DARPP_32_EVENTS",17,0.176470588235294,0.352941176470588,"Up",0.1042,0.350100323624596,0.0439,0.0815981549815498
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",218,0.307339449541284,0.0963302752293578,"Down",0.105,0.350100323624596,5e-04,0.0155793103448276
"REACTOME_SIGNALING_BY_ACTIVIN",15,0,0.4,"Up",0.1051,0.350100323624596,0.1432,0.174632563791008
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",252,0.126984126984127,0.226190476190476,"Up",0.1055,0.350100323624596,0.0296,0.0675813211845103
"REACTOME_SHC_MEDIATED_CASCADE_FGFR1",20,0.05,0.15,"Up",0.1058,0.350100323624596,0.2116,0.237314189944134
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS",11,0.454545454545455,0.181818181818182,"Down",0.1059,0.350100323624596,0.016,0.0533375
"REACTOME_G_PROTEIN_MEDIATED_EVENTS",40,0.05,0.2,"Up",0.1063,0.350100323624596,0.1381,0.170064049079755
"REACTOME_RAP1_SIGNALLING",15,0.133333333333333,0.2,"Up",0.1065,0.350100323624596,0.0633,0.100320695102686
"REACTOME_REGULATION_BY_C_FLIP",10,0.1,0.4,"Up",0.1073,0.350100323624596,0.0748,0.109241630276565
"REACTOME_CREB3_FACTORS_ACTIVATE_GENES",5,0,0.2,"Up",0.1074,0.350100323624596,0.2883,0.31491077257889
"REACTOME_GLYCOSPHINGOLIPID_CATABOLISM",33,0.333333333333333,0.151515151515152,"Down",0.1076,0.350100323624596,0.0092,0.0436623255813954
"REACTOME_INTERLEUKIN_1_PROCESSING",8,0,0.375,"Up",0.1078,0.350100323624596,0.0647,0.1014196875
"REACTOME_PI_3K_CASCADE_FGFR1",21,0.0476190476190476,0.238095238095238,"Up",0.109,0.352368488745981,0.1421,0.173501459854015
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS",32,0.09375,0.25,"Up",0.1092,0.352368488745981,0.1439,0.175061090909091
"REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE",117,0.136752136752137,0.273504273504274,"Up",0.1111,0.356036305732484,0.0221,0.0595112903225806
"REACTOME_GABA_B_RECEPTOR_ACTIVATION",43,0.0697674418604651,0.186046511627907,"Up",0.1112,0.356036305732484,0.0401,0.078535546875
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",11,0,0.363636363636364,"Up",0.1114,0.356036305732484,0.1077,0.141097389033943
"REACTOME_PECAM1_INTERACTIONS",12,0.0833333333333333,0.25,"Up",0.1119,0.356499682539683,0.037,0.0769663900414938
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",47,0.0851063829787234,0.212765957446809,"Up",0.1126,0.356925157232704,0.0323,0.0719200883002208
"REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL",12,0.166666666666667,0.416666666666667,"Up",0.1128,0.356925157232704,0.0145,0.0516190812720848
"REACTOME_TRIGLYCERIDE_BIOSYNTHESIS",13,0.230769230769231,0.538461538461538,"Up",0.1131,0.356925157232704,2e-04,0.01255
"REACTOME_G2_PHASE",5,0.4,0,"Down",0.1135,0.357065203761755,0.0642,0.100949921752739
"REACTOME_RELAXIN_RECEPTORS",8,0.25,0,"Down",0.1146,0.359400625,0.2334,0.258876685082873
"REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING",9,0.111111111111111,0.333333333333333,"Up",0.1151,0.359844859813084,0.0887,0.123104564315353
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",79,0.291139240506329,0.10126582278481,"Down",0.1162,0.362157142857143,0.0063,0.0373511904761905
"REACTOME_RAF_ACTIVATION",35,0.0857142857142857,0.342857142857143,"Up",0.1169,0.363211764705882,0.0673,0.103384451219512
"REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA",6,0.5,0.166666666666667,"Down",0.1173,0.36333024691358,5e-04,0.0155793103448276
"REACTOME_RUNX3_REGULATES_P14_ARF",6,0.5,0.166666666666667,"Down",0.1185,0.365919384615385,0.0188,0.0565315315315315
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",11,0,0.454545454545455,"Up",0.1208,0.370225,0.044,0.0815981549815498
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",38,0.105263157894737,0.236842105263158,"Up",0.1208,0.370225,0.0616,0.0991913322632424
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4",5,0.4,0.2,"Down",0.121,0.370225,0.0094,0.0436623255813954
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",19,0.210526315789474,0.421052631578947,"Up",0.1226,0.373982370820669,0.0115,0.0475685483870968
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",90,0.3,0.0333333333333333,"Down",0.1232,0.374149244712991,0.0187,0.0565315315315315
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",7,0.285714285714286,0,"Down",0.1234,0.374149244712991,0.0259,0.0650461152882205
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",14,0.214285714285714,0.357142857142857,"Up",0.1248,0.376424624624625,0.0136,0.0513032967032967
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",35,0.2,0.314285714285714,"Up",0.1249,0.376424624624625,0.008,0.0423968911917098
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",54,0.0740740740740741,0.388888888888889,"Up",0.1262,0.378143452380952,0.0444,0.0817016513761468
"REACTOME_SIGNALING_BY_NODAL",6,0,0.666666666666667,"Up",0.1266,0.378143452380952,0.1405,0.172597062423501
"REACTOME_SERINE_BIOSYNTHESIS",9,0.111111111111111,0.444444444444444,"Up",0.1266,0.378143452380952,0.0026,0.0269494736842105
"REACTOME_RHOQ_GTPASE_CYCLE",58,0.0344827586206897,0.275862068965517,"Up",0.1275,0.379702670623145,0.0893,0.123595862068966
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE",5,0.2,0.6,"Up",0.1279,0.379767455621302,0.0676,0.103384451219512
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",17,0.117647058823529,0.529411764705882,"Up",0.1283,0.37983185840708,0.0263,0.0654414457831325
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA",25,0.08,0.24,"Up",0.1288,0.380191176470588,0.0715,0.10643293768546
"REACTOME_ZINC_TRANSPORTERS",11,0.272727272727273,0.0909090909090909,"Down",0.1295,0.380963848396502,0.0186,0.0565315315315315
"REACTOME_RHO_GTPASE_CYCLE",419,0.126491646778043,0.272076372315036,"Up",0.1299,0.380963848396502,0.0133,0.0507748091603053
"REACTOME_ION_CHANNEL_TRANSPORT",173,0.0751445086705202,0.167630057803468,"Up",0.1302,0.380963848396502,0.0653,0.102042056074766
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ",12,0.333333333333333,0,"Down",0.1313,0.382181661891117,0.0202,0.057637037037037
"REACTOME_PYROPTOSIS",20,0.25,0.45,"Up",0.1316,0.382181661891117,3e-04,0.0132105263157895
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT",39,0.0769230769230769,0.230769230769231,"Up",0.1321,0.382181661891117,0.1206,0.152625725094578
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",51,0.137254901960784,0.0784313725490196,"Down",0.1322,0.382181661891117,0.1173,0.149579415501906
"REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION",20,0.2,0.1,"Down",0.1327,0.382181661891117,0.0254,0.0642712121212121
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",17,0,0.117647058823529,"Up",0.1329,0.382181661891117,0.5349,0.5530271884655
