"","NGenes","PropDown","PropUp","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed"
"REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS",9,0.333333333333333,0.111111111111111,"Down",0.22,0.469850638297872,0.0067,0.038152
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",54,0.148148148148148,0.185185185185185,"Up",0.4492,0.67887007518797,0.0067,0.038152
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",45,0.155555555555556,0.222222222222222,"Up",0.7558,0.875749711649366,0.0067,0.038152
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM",11,0.272727272727273,0.181818181818182,"Down",0.1794,0.428731904761905,0.0068,0.0382881355932203
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",118,0.144067796610169,0.144067796610169,"Up",0.9227,0.963558212058212,0.0068,0.0382881355932203
"REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES",6,0.166666666666667,0,"Down",0.1757,0.423924519230769,0.0069,0.0386370786516854
"REACTOME_THYROXINE_BIOSYNTHESIS",10,0.2,0.3,"Up",0.2303,0.483621338912134,0.007,0.0389821229050279
"REACTOME_SMOOTH_MUSCLE_CONTRACTION",34,0.176470588235294,0.264705882352941,"Up",0.3329,0.588524295774648,0.0072,0.0398811111111111
"REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL",18,0.222222222222222,0.111111111111111,"Down",0.0326,0.222168918918919,0.0074,0.0403245901639344
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",79,0.291139240506329,0.10126582278481,"Down",0.1142,0.359268338557994,0.0074,0.0403245901639344
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",122,0.188524590163934,0.155737704918033,"Down",0.3089,0.563791636363636,0.0074,0.0403245901639344
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND",20,0.1,0.3,"Up",0.0152,0.20141975308642,0.0075,0.0406510869565217
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",112,0.151785714285714,0.25,"Up",0.1407,0.391956315789474,0.0077,0.0415167567567568
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",92,0.228260869565217,0.108695652173913,"Down",0.4358,0.666921092564492,0.0078,0.0418333333333333
"REACTOME_ETHANOL_OXIDATION",9,0.222222222222222,0.111111111111111,"Down",0.4181,0.651742546583851,0.0079,0.0421465240641711
"REACTOME_RHOB_GTPASE_CYCLE",69,0.115942028985507,0.391304347826087,"Up",0.0246,0.222168918918919,0.0081,0.0429904255319149
"REACTOME_G1_S_TRANSITION",103,0.320388349514563,0.0776699029126214,"Down",0.218,0.469850638297872,0.0082,0.0430663157894737
"REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA",17,0.294117647058824,0.235294117647059,"Down",0.7591,0.875961149425287,0.0082,0.0430663157894737
"REACTOME_NETRIN_1_SIGNALING",21,0.0952380952380952,0.285714285714286,"Up",0.065,0.29912752293578,0.0084,0.043284693877551
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",35,0.2,0.314285714285714,"Up",0.1253,0.377247023809524,0.0084,0.043284693877551
"REACTOME_DNA_STRAND_ELONGATION",22,0.318181818181818,0.136363636363636,"Down",0.1929,0.446132258064516,0.0085,0.043284693877551
"REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS",8,0.125,0.25,"Up",0.4462,0.67663836858006,0.0085,0.043284693877551
"REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION",12,0.0833333333333333,0.25,"Up",0.6437,0.81206992481203,0.0085,0.043284693877551
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",81,0.135802469135802,0.148148148148148,"Up",0.9791,0.992501109989909,0.0084,0.043284693877551
"REACTOME_METABOLISM_OF_STEROIDS",126,0.158730158730159,0.222222222222222,"Up",0.354,0.601295769881557,0.0086,0.0435746192893401
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION",22,0.318181818181818,0,"Down",0.0322,0.222168918918919,0.0088,0.0437064676616915
"REACTOME_SIGNALING_BY_PDGF",53,0.113207547169811,0.264150943396226,"Up",0.0541,0.282636458333333,0.0087,0.0437064676616915
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",186,0.0806451612903226,0.139784946236559,"Up",0.3992,0.636105714285714,0.0088,0.0437064676616915
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3",613,0.172920065252855,0.243066884176183,"Up",0.4839,0.706083430232558,0.0088,0.0437064676616915
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",75,0.306666666666667,0.04,"Down",0.0634,0.29582976744186,0.0089,0.0437704433497537
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",31,0.161290322580645,0.193548387096774,"Down",0.9026,0.952849842271293,0.0089,0.0437704433497537
"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION",9,0.444444444444444,0.111111111111111,"Down",0.0225,0.219625,0.0091,0.0444354066985646
"REACTOME_GLYCOSPHINGOLIPID_CATABOLISM",33,0.333333333333333,0.151515151515152,"Down",0.1044,0.34892302631579,0.0093,0.0444354066985646
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",61,0.295081967213115,0.0983606557377049,"Down",0.1532,0.398348704663212,0.0093,0.0444354066985646
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY",11,0.272727272727273,0.454545454545455,"Up",0.2724,0.530950291262136,0.0092,0.0444354066985646
"REACTOME_SPHINGOLIPID_METABOLISM",80,0.225,0.2125,"Down",0.8414,0.926562663755459,0.0092,0.0444354066985646
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS",20,0.25,0.15,"Down",0.9077,0.956223084994753,0.0093,0.0444354066985646
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",172,0.162790697674419,0.232558139534884,"Up",0.2123,0.468349450549451,0.0094,0.0444900473933649
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",32,0.21875,0.09375,"Down",0.2191,0.469850638297872,0.0094,0.0444900473933649
"REACTOME_GLUCONEOGENESIS",35,0.257142857142857,0.257142857142857,"Down",0.762,0.877291055045872,0.0096,0.045227358490566
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",85,0.117647058823529,0.294117647058824,"Up",0.0318,0.222168918918919,0.0099,0.0453642201834863
"REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS",29,0.0689655172413793,0.206896551724138,"Up",0.0406,0.246740606060606,0.0099,0.0453642201834863
"REACTOME_RAC2_GTPASE_CYCLE",84,0.130952380952381,0.321428571428571,"Up",0.0991,0.343809621993127,0.0098,0.0453642201834863
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4",5,0.4,0.2,"Down",0.1186,0.363490853658537,0.0098,0.0453642201834863
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",34,0.117647058823529,0.323529411764706,"Up",0.3614,0.605668447412354,0.0099,0.0453642201834863
"REACTOME_HS_GAG_DEGRADATION",23,0.173913043478261,0.260869565217391,"Down",0.8126,0.911508603351955,0.0098,0.0453642201834863
"REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION",37,0.189189189189189,0.27027027027027,"Up",0.1876,0.439953738317757,0.01,0.0454081818181818
"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",22,0.136363636363636,0.181818181818182,"Down",0.8787,0.936480467091295,0.01,0.0454081818181818
"REACTOME_SEMAPHORIN_INTERACTIONS",51,0.156862745098039,0.294117647058824,"Up",0.0986,0.343809621993127,0.0102,0.04549375
"REACTOME_PREGNENOLONE_BIOSYNTHESIS",12,0.166666666666667,0.0833333333333333,"Down",0.144,0.391956315789474,0.0101,0.04549375
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",15,0.266666666666667,0.266666666666667,"Up",0.8547,0.928645670995671,0.0102,0.04549375
"REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA",17,0.294117647058824,0.235294117647059,"Down",0.9372,0.972002685950413,0.0102,0.04549375
"REACTOME_SYNTHESIS_OF_PA",38,0.342105263157895,0.105263157894737,"Down",0.0214,0.219625,0.0104,0.046184
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",8,0.25,0.25,"Down",0.3656,0.607636092715232,0.0105,0.0462193832599119
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",38,0.210526315789474,0.315789473684211,"Up",0.6052,0.787008549222798,0.0105,0.0462193832599119
"REACTOME_REGULATION_OF_TP53_ACTIVITY",153,0.176470588235294,0.156862745098039,"Down",0.8179,0.914389086859688,0.0107,0.0468973684210526
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS",10,0.2,0.3,"Up",0.5157,0.730869577464789,0.0108,0.0471310043668122
"REACTOME_GABA_RECEPTOR_ACTIVATION",59,0.0677966101694915,0.203389830508475,"Up",0.0078,0.169152173913043,0.0109,0.0471575757575758
"REACTOME_RAC3_GTPASE_CYCLE",90,0.144444444444444,0.322222222222222,"Up",0.0954,0.340541134751773,0.0109,0.0471575757575758
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",19,0.210526315789474,0.421052631578947,"Up",0.127,0.378213056379822,0.011,0.0471836909871245
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",31,0.193548387096774,0.387096774193548,"Up",0.2219,0.470903594080338,0.011,0.0471836909871245
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PE",27,0.333333333333333,0.0740740740740741,"Down",0.0081,0.170470833333333,0.0112,0.0476365957446809
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",44,0.272727272727273,0.159090909090909,"Down",0.5417,0.748718844566713,0.0112,0.0476365957446809
"REACTOME_NICOTINATE_METABOLISM",31,0.0645161290322581,0.354838709677419,"Up",6e-04,0.106675,0.0115,0.0477004149377593
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS",6,0,0.5,"Up",0.0108,0.180558064516129,0.0114,0.0477004149377593
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",36,0.0833333333333333,0.194444444444444,"Up",0.212,0.468349450549451,0.0114,0.0477004149377593
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",29,0.310344827586207,0.172413793103448,"Down",0.6382,0.81206992481203,0.0115,0.0477004149377593
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",152,0.144736842105263,0.157894736842105,"Down",0.8424,0.926562663755459,0.0115,0.0477004149377593
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",260,0.203846153846154,0.223076923076923,"Down",0.961,0.985489070480082,0.0113,0.0477004149377593
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",27,0.111111111111111,0.296296296296296,"Up",0.1439,0.391956315789474,0.0116,0.0479181818181818
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",19,0.210526315789474,0.105263157894737,"Down",0.0145,0.20141975308642,0.0117,0.0479368852459016
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION",63,0.301587301587302,0.111111111111111,"Down",0.2985,0.559678584729981,0.0117,0.0479368852459016
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",47,0.127659574468085,0.297872340425532,"Up",0.1598,0.411253846153846,0.0118,0.0481510204081633
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",43,0.255813953488372,0.209302325581395,"Down",0.5974,0.78120078023407,0.0119,0.0483634146341463
"REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING",39,0.205128205128205,0.179487179487179,"Up",0.7142,0.847525531914894,0.0121,0.0489805668016194
"REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",22,0.227272727272727,0.0909090909090909,"Down",0.0323,0.222168918918919,0.0123,0.0495927419354839
"REACTOME_INTERLEUKIN_21_SIGNALING",6,0,0.333333333333333,"Up",0.0837,0.324264864864865,0.0124,0.0497967871485944
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS",5,0.2,0.4,"Up",0.7367,0.864014719626168,0.0125,0.0499992
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",77,0.0779220779220779,0.350649350649351,"Up",0.0038,0.139444444444444,0.013,0.0503945736434109
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",52,0.0576923076923077,0.346153846153846,"Up",0.0057,0.160361111111111,0.0128,0.0503945736434109
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE",70,0.1,0.314285714285714,"Up",0.0237,0.222168918918919,0.0127,0.0503945736434109
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",23,0.130434782608696,0.347826086956522,"Up",0.0504,0.273250810810811,0.0128,0.0503945736434109
"REACTOME_DNA_REPLICATION",123,0.308943089430894,0.0487804878048781,"Down",0.0981,0.343809621993127,0.0129,0.0503945736434109
"REACTOME_MAP2K_AND_MAPK_ACTIVATION",39,0.179487179487179,0.307692307692308,"Up",0.4214,0.654853560371517,0.0129,0.0503945736434109
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING",5,0.4,0.2,"Down",0.5592,0.761151556156969,0.0127,0.0503945736434109
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",241,0.145228215767635,0.149377593360996,"Up",0.832,0.922958895027624,0.013,0.0503945736434109
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",32,0.0625,0.375,"Up",0.0082,0.170470833333333,0.0133,0.0507704545454545
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",31,0.516129032258065,0.032258064516129,"Down",0.0107,0.180558064516129,0.0133,0.0507704545454545
"REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE",20,0.3,0.1,"Down",0.0185,0.208984782608696,0.0133,0.0507704545454545
"REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE",30,0.1,0.233333333333333,"Up",0.098,0.343809621993127,0.0134,0.0507704545454545
"REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS",8,0.25,0.125,"Down",0.175,0.423736385542169,0.0134,0.0507704545454545
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",350,0.154285714285714,0.202857142857143,"Up",0.5517,0.755602455661664,0.0133,0.0507704545454545
"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",18,0.166666666666667,0.222222222222222,"Down",0.1973,0.453060730593607,0.0137,0.0511365671641791
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS",8,0,0.375,"Up",0.2208,0.47055838641189,0.0137,0.0511365671641791
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",89,0.191011235955056,0.112359550561798,"Down",0.3913,0.630476602564103,0.0137,0.0511365671641791
"REACTOME_TRANSPORT_OF_SMALL_MOLECULES",655,0.140458015267176,0.186259541984733,"Up",0.4497,0.67887007518797,0.0136,0.0511365671641791
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",18,0.222222222222222,0.222222222222222,"Down",0.9698,0.989606281661601,0.0138,0.0513197026022305
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",35,0.371428571428571,0.0571428571428571,"Down",0.0371,0.23845,0.014,0.051455
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",28,0.321428571428571,0.214285714285714,"Down",0.0546,0.283617258883249,0.0142,0.051455
"REACTOME_RHOC_GTPASE_CYCLE",71,0.112676056338028,0.380281690140845,"Up",0.0571,0.284966169154229,0.0144,0.051455
"REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION",12,0.333333333333333,0.0833333333333333,"Down",0.0825,0.324264864864865,0.014,0.051455
"REACTOME_CELL_CELL_COMMUNICATION",92,0.108695652173913,0.184782608695652,"Up",0.1013,0.346106802721088,0.0143,0.051455
"REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL",12,0.166666666666667,0.416666666666667,"Up",0.1087,0.352368488745981,0.0144,0.051455
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",144,0.152777777777778,0.263888888888889,"Up",0.1431,0.391956315789474,0.0142,0.051455
"REACTOME_RHOG_GTPASE_CYCLE",70,0.128571428571429,0.357142857142857,"Up",0.1591,0.410504370179949,0.0142,0.051455
"REACTOME_MACROAUTOPHAGY",116,0.163793103448276,0.310344827586207,"Up",0.19,0.442715081206496,0.014,0.051455
"REACTOME_EGFR_DOWNREGULATION",31,0.129032258064516,0.32258064516129,"Up",0.2617,0.520191287128713,0.0141,0.051455
"REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS",14,0.214285714285714,0.285714285714286,"Up",0.7757,0.885288409090909,0.0143,0.051455
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1",19,0.210526315789474,0.263157894736842,"Up",0.6151,0.79678735483871,0.0145,0.0516291814946619
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS",11,0.454545454545455,0.181818181818182,"Down",0.1034,0.34892302631579,0.0149,0.0521173611111111
"REACTOME_RHO_GTPASE_CYCLE",419,0.126491646778043,0.272076372315036,"Up",0.1397,0.391956315789474,0.0147,0.0521173611111111
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM",11,0.363636363636364,0.0909090909090909,"Down",0.2841,0.54321180952381,0.0148,0.0521173611111111
"REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION",11,0.0909090909090909,0.272727272727273,"Up",0.3745,0.614293790849673,0.0148,0.0521173611111111
"REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING",7,0.142857142857143,0.142857142857143,"Down",0.526,0.736476708507671,0.015,0.0521173611111111
"REACTOME_PHYSIOLOGICAL_FACTORS",7,0.142857142857143,0.428571428571429,"Up",0.5469,0.75210602739726,0.015,0.0521173611111111
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",23,0.217391304347826,0.304347826086957,"Up",0.8491,0.926823618634886,0.0149,0.0521173611111111
"REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS",5,0.6,0,"Down",0.0146,0.20141975308642,0.0151,0.0522844290657439
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",258,0.124031007751938,0.263565891472868,"Up",0.0919,0.334364620938628,0.0153,0.0527965517241379
"REACTOME_INTERLEUKIN_35_SIGNALLING",7,0,0.428571428571429,"Up",0.004,0.141635714285714,0.0155,0.0528508250825082
"REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",8,0.25,0.25,"Up",0.0211,0.219625,0.016,0.0528508250825082
"REACTOME_RHOF_GTPASE_CYCLE",40,0.1,0.425,"Up",0.0608,0.293235576923077,0.0156,0.0528508250825082
"REACTOME_G_PROTEIN_ACTIVATION",24,0.166666666666667,0.25,"Up",0.1014,0.346106802721088,0.0159,0.0528508250825082
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",6,0.166666666666667,0.333333333333333,"Up",0.2183,0.469850638297872,0.0158,0.0528508250825082
"REACTOME_OTHER_INTERLEUKIN_SIGNALING",15,0.2,0.2,"Down",0.3669,0.608789090909091,0.0158,0.0528508250825082
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",24,0.208333333333333,0.166666666666667,"Down",0.4795,0.704047660818714,0.0158,0.0528508250825082
"REACTOME_STRIATED_MUSCLE_CONTRACTION",35,0.142857142857143,0.114285714285714,"Down",0.5755,0.773429451137885,0.016,0.0528508250825082
"REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS",17,0.117647058823529,0.294117647058824,"Up",0.7302,0.858984309133489,0.0156,0.0528508250825082
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",1275,0.169411764705882,0.195294117647059,"Up",0.772,0.884653363740023,0.0156,0.0528508250825082
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",154,0.181818181818182,0.168831168831169,"Down",0.8409,0.926562663755459,0.0158,0.0528508250825082
"REACTOME_REGULATION_OF_TP53_DEGRADATION",35,0.171428571428571,0.171428571428571,"Up",0.9643,0.987864285714286,0.0159,0.0528508250825082
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",29,0.241379310344828,0.137931034482759,"Down",0.9797,0.992501109989909,0.016,0.0528508250825082
"REACTOME_METABOLISM_OF_PROTEINS",1608,0.172885572139303,0.192786069651741,"Up",0.8512,0.926823618634886,0.0164,0.0539980263157895
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",14,0.214285714285714,0.357142857142857,"Up",0.1261,0.377247023809524,0.0166,0.0541244299674267
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ",12,0.333333333333333,0,"Down",0.1369,0.391445584045584,0.0165,0.0541244299674267
"REACTOME_ESTROGEN_BIOSYNTHESIS",8,0.25,0.125,"Down",0.1454,0.391956315789474,0.0166,0.0541244299674267
"REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES",107,0.168224299065421,0.168224299065421,"Up",0.8761,0.935875239107333,0.0167,0.0542746753246753
"REACTOME_REGULATION_OF_IFNG_SIGNALING",9,0,0.555555555555556,"Up",0.0271,0.222168918918919,0.0169,0.0545722580645161
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL",15,0.266666666666667,0.266666666666667,"Up",0.5974,0.78120078023407,0.0169,0.0545722580645161
"REACTOME_COHESIN_LOADING_ONTO_CHROMATIN",10,0.1,0.5,"Up",0.0367,0.23845,0.0171,0.0546907348242811
"REACTOME_MISMATCH_REPAIR",14,0.428571428571429,0.0714285714285714,"Down",0.0489,0.270916304347826,0.0171,0.0546907348242811
"REACTOME_DSCAM_INTERACTIONS",9,0.111111111111111,0.222222222222222,"Up",0.5361,0.746594452149792,0.0171,0.0546907348242811
"REACTOME_RHOA_GTPASE_CYCLE",141,0.120567375886525,0.283687943262411,"Up",0.0595,0.291696116504854,0.0174,0.0551246835443038
"REACTOME_HEME_BIOSYNTHESIS",13,0.461538461538462,0.0769230769230769,"Down",0.0645,0.29911797235023,0.0173,0.0551246835443038
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",90,0.3,0.0333333333333333,"Down",0.1137,0.359268338557994,0.0174,0.0551246835443038
"REACTOME_SURFACTANT_METABOLISM",22,0.136363636363636,0.181818181818182,"Down",0.8162,0.914389086859688,0.0175,0.0552675078864353
"REACTOME_CD209_DC_SIGN_SIGNALING",17,0.0588235294117647,0.294117647058824,"Up",0.0245,0.222168918918919,0.0176,0.055376875
"REACTOME_REELIN_SIGNALLING_PATHWAY",5,0.2,0.2,"Up",0.3046,0.560934432234432,0.0177,0.055376875
"REACTOME_SIGNALING_BY_WNT",233,0.124463519313305,0.184549356223176,"Up",0.6585,0.817658096415328,0.0177,0.055376875
"REACTOME_SIGNALING_BY_ERBB4",33,0.0909090909090909,0.303030303030303,"Up",0.1483,0.391956315789474,0.0179,0.0558299065420561
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",14,0.428571428571429,0.0714285714285714,"Down",0.0313,0.222168918918919,0.0181,0.0560336391437309
"REACTOME_MISMATCH_REPAIR_MMR_DIRECTED_BY_MSH2_MSH3_MUTSBETA",9,0.444444444444444,0.111111111111111,"Down",0.0381,0.241786075949367,0.0183,0.0560336391437309
"REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS",6,0.166666666666667,0.5,"Up",0.1401,0.391956315789474,0.0181,0.0560336391437309
"REACTOME_LAGGING_STRAND_SYNTHESIS",19,0.315789473684211,0.105263157894737,"Down",0.2023,0.456312359550562,0.0183,0.0560336391437309
"REACTOME_SIGNALING_BY_EGFR",46,0.108695652173913,0.326086956521739,"Up",0.2417,0.501273966942149,0.0182,0.0560336391437309
"REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL",28,0.142857142857143,0.25,"Up",0.2896,0.548695471698113,0.0183,0.0560336391437309
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",41,0.292682926829268,0.0975609756097561,"Down",0.2551,0.5121404,0.0187,0.0569136778115502
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",34,0.176470588235294,0.205882352941176,"Down",0.7673,0.881371853546911,0.0187,0.0569136778115502
"REACTOME_CELL_JUNCTION_ORGANIZATION",72,0.0833333333333333,0.194444444444444,"Up",0.0798,0.321562248995984,0.0188,0.0570454545454545
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",13,0.230769230769231,0.153846153846154,"Up",0.584,0.777567374005305,0.0191,0.057783081570997
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",48,0.0625,0.291666666666667,"Up",0.0033,0.13052,0.0194,0.0579459940652819
"REACTOME_ZINC_TRANSPORTERS",11,0.272727272727273,0.0909090909090909,"Down",0.128,0.38006449704142,0.0194,0.0579459940652819
"REACTOME_BASE_EXCISION_REPAIR",38,0.184210526315789,0.131578947368421,"Down",0.2766,0.535885,0.0195,0.0579459940652819
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE",7,0.285714285714286,0.142857142857143,"Down",0.302,0.560934432234432,0.0194,0.0579459940652819
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",125,0.24,0.128,"Down",0.4674,0.693086262924668,0.0193,0.0579459940652819
"REACTOME_SIGNALING_BY_ROBO_RECEPTORS",20,0.15,0.25,"Up",0.7583,0.875961149425287,0.0195,0.0579459940652819
"REACTOME_DUAL_INCISION_IN_GG_NER",40,0.2,0.175,"Down",0.8682,0.934975,0.0196,0.0580715976331361
"REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION",30,0.233333333333333,0.1,"Down",0.0098,0.180558064516129,0.0197,0.0581964601769911
"REACTOME_DEATH_RECEPTOR_SIGNALING",140,0.0928571428571429,0.292857142857143,"Up",0.0467,0.264613559322034,0.0201,0.0582550143266476
